fold;modelo;indice_amostra;nomenclaura;bloco;genotipo;condicao;data_coleta;turno;dia;classe_real;classe_predita;score_NIRRIG;acerto;1924;1935;1914;1945;1950;1360;719;1929;1919;1350;1375;1366;1361;1351;1841;1925;1915;1831;1928;1938;1947;1916;1958;713;1379;1374;404;1388;1373;1363;1918;403;1952;1942;410;1933;1833;1852;1547;1537;1557;1355;1365;1940;1378;1368;716;1931;1651;1640;1661;1922;1932;1941;1912;1951;748;738;1939;1917;1934;1926;1943;1837;1847;1499;1488;1478;721;711;726;705;1376;1356;1878;1840;1377;709;1372;704;1345;1339;402;714;1354
4;RandomForest;903;B1_EMB48_IRRIG_REPROD00007.asd;B1;EMB48;IRRIG;D06M;manha;D06;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;-1.623839005393756;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.2504984697547852;1.0657154801562518;-1.5972608662897756;-1.6158346465088904;;;;;;;;;;;;;;;;;;;;;;;;;
4;RandomForest;904;B1_EMB48_NIRRIG_REPROD00000.asd;B1;EMB48;NIRRIG;D06M;manha;D06;NIRRIG;IRRIG;0.242;False;;;;;;;;;;;;;;;;;;;-1.5041372166999045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.1794647883557186;1.037914465579707;-1.4702246970010975;-1.503575135413333;;;;;;;;;;;;;;;;;;;;;;;;;
4;RandomForest;905;B1_EMB48_NIRRIG_REPROD00001.asd;B1;EMB48;NIRRIG;D06M;manha;D06;NIRRIG;IRRIG;0.242;False;;;;;;;;;;;;;;;;;;;-1.5085758051927856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.175080222437605;1.033301014109802;-1.4748462874487165;-1.5072942814008612;;;;;;;;;;;;;;;;;;;;;;;;;
4;RandomForest;906;B1_EMB48_NIRRIG_REPROD00002.asd;B1;EMB48;NIRRIG;D06M;manha;D06;NIRRIG;IRRIG;0.29;False;;;;;;;;;;;;;;;;;;;-1.5020123080485503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.1642619918862833;1.0238534816312235;-1.4651413477391297;-1.5026490493139832;;;;;;;;;;;;;;;;;;;;;;;;;
4;RandomForest;907;B1_EMB48_NIRRIG_REPROD00003.asd;B1;EMB48;NIRRIG;D06M;manha;D06;NIRRIG;IRRIG;0.284;False;;;;;;;;;;;;;;;;;;;-1.5032952140393445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.1597298668172096;1.020117886827899;-1.4658060317799309;-1.5048372985059335;;;;;;;;;;;;;;;;;;;;;;;;;
4;RandomForest;908;B1_EMB48_NIRRIG_REPROD00004.asd;B1;EMB48;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;0.998;True;;;;;;;;;;;;;;;;;;;-1.4744297399804525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.1629798434815364;1.0222815267719194;-1.4345994299818778;-1.4739545158914527;;;;;;;;;;;;;;;;;;;;;;;;;
4;RandomForest;909;B1_EMB48_NIRRIG_REPROD00005.asd;B1;EMB48;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;0.998;True;;;;;;;;;;;;;;;;;;;-1.4724565194262944;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.161815042731805;1.02173941869903;-1.4320752005911834;-1.4719212085333488;;;;;;;;;;;;;;;;;;;;;;;;;
4;RandomForest;910;B1_EMB48_NIRRIG_REPROD00006.asd;B1;EMB48;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;0.998;True;;;;;;;;;;;;;;;;;;;-1.4713116629312686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.1613902958032862;1.0216080702622028;-1.4303802673529413;-1.4707033912675653;;;;;;;;;;;;;;;;;;;;;;;;;
4;RandomForest;911;B1_EMB48_NIRRIG_REPROD00007.asd;B1;EMB48;NIRRIG;D06M;manha;D06;NIRRIG;NIRRIG;0.998;True;;;;;;;;;;;;;;;;;;;-1.4713217661414795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.161057041272742;1.021766462657014;-1.430212890234318;-1.471214684837499;;;;;;;;;;;;;;;;;;;;;;;;;
1;PLS-DA;1008;B4_BR16_IRR_REP_RECUP00000.asd;B4;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.3789397034117286;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4629105174815498;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.55024834297064;-1.5409858939793473;-1.555755335837042;-1.5085990855604712;;;;;;;;;;;;;;;;;;;;;;
1;PLS-DA;1009;B4_BR16_IRR_REP_RECUP00001.asd;B4;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.3754295172447461;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4659786354339348;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.5535883816802967;-1.5446675911260124;-1.558467192145634;-1.5119181194189413;;;;;;;;;;;;;;;;;;;;;;
1;PLS-DA;1010;B4_BR16_IRR_REP_RECUP00002.asd;B4;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.3743603325712604;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4680836765808931;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.5558174174195518;-1.5463574122064534;-1.5617948037450862;-1.514472328828854;;;;;;;;;;;;;;;;;;;;;;
1;PLS-DA;1011;B4_BR16_IRR_REP_RECUP00003.asd;B4;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.3690358858524627;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.472876062788965;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.5608994955745716;-1.5519557706911344;-1.5664048305206484;-1.5195602715821426;;;;;;;;;;;;;;;;;;;;;;
1;PLS-DA;1012;B4_BR16_IRR_REP_RECUP00004.asd;B4;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.3817302317642268;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4382478788666406;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.5178562553166857;-1.5069138371191382;-1.519818458603006;-1.4779256127084;;;;;;;;;;;;;;;;;;;;;;
1;PLS-DA;1013;B4_BR16_IRR_REP_RECUP00005.asd;B4;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.3805473567223898;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4415048232004584;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.5219318516723885;-1.5113250271818064;-1.5247458527338134;-1.482033301330895;;;;;;;;;;;;;;;;;;;;;;
1;PLS-DA;1014;B4_BR16_IRR_REP_RECUP00006.asd;B4;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.37794514852404054;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4465292996158092;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.5285726937755606;-1.517722669984863;-1.5307033728213122;-1.4888808592957261;;;;;;;;;;;;;;;;;;;;;;
1;PLS-DA;1015;B4_BR16_IRR_REP_RECUP00007.asd;B4;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.37066202334669157;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4540944065419765;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.5358441871356847;-1.5256260088076892;-1.539288906681286;-1.4959171941618832;;;;;;;;;;;;;;;;;;;;;;
1;PLS-DA;1016;B4_BR16_NIRR_REP_RECUP00000.asd;B4;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.5646567089589577;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.3423866070460042;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4408613387279574;-1.424147565878418;-1.4413891487989858;-1.3890409484806732;;;;;;;;;;;;;;;;;;;;;;
1;PLS-DA;1017;B4_BR16_NIRR_REP_RECUP00001.asd;B4;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.5697975121625494;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.343063585178182;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.442689254342559;-1.425240896151716;-1.44339104919496;-1.389970639753407;;;;;;;;;;;;;;;;;;;;;;
1;PLS-DA;1018;B4_BR16_NIRR_REP_RECUP00002.asd;B4;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.574589782619053;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.3414750312063315;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.442390148855751;-1.425356998520835;-1.443462711712579;-1.3895969606669316;;;;;;;;;;;;;;;;;;;;;;
1;PLS-DA;1019;B4_BR16_NIRR_REP_RECUP00003.asd;B4;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.5857455967346786;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.3388275841788222;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4414853644627892;-1.422961874827914;-1.441344061757522;-1.3871043555744458;;;;;;;;;;;;;;;;;;;;;;
1;PLS-DA;1020;B4_BR16_NIRR_REP_RECUP00004.asd;B4;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.58081708585166;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.3345172986581446;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4355786963594421;-1.4193200443122027;-1.4372604688176784;-1.3833485344354641;;;;;;;;;;;;;;;;;;;;;;
1;PLS-DA;1021;B4_BR16_NIRR_REP_RECUP00005.asd;B4;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.5945451198784071;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.331419269923091;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4348176171183484;-1.4171016281915292;-1.4355657835587115;-1.3807777478528458;;;;;;;;;;;;;;;;;;;;;;
1;PLS-DA;1022;B4_BR16_NIRR_REP_RECUP00006.asd;B4;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.6058948538391948;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.3291951950076706;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.434669716205626;-1.4163516553666602;-1.435073048477505;-1.3789914754205408;;;;;;;;;;;;;;;;;;;;;;
1;PLS-DA;1023;B4_BR16_NIRR_REP_RECUP00007.asd;B4;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.613826844424333;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.3267173818778055;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4336832756636873;-1.4149528650711767;-1.434563155581479;-1.3775540897365857;;;;;;;;;;;;;;;;;;;;;;
1;RandomForest;1008;B4_BR16_IRR_REP_RECUP00000.asd;B4;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4629105174815498;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.55024834297064;-1.5409858939793473;-1.555755335837042;-1.5085990855604712;;;;;;;;;;;;;;;;;;;;;;
1;RandomForest;1009;B4_BR16_IRR_REP_RECUP00001.asd;B4;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4659786354339348;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.5535883816802967;-1.5446675911260124;-1.558467192145634;-1.5119181194189413;;;;;;;;;;;;;;;;;;;;;;
1;RandomForest;1010;B4_BR16_IRR_REP_RECUP00002.asd;B4;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4680836765808931;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.5558174174195518;-1.5463574122064534;-1.5617948037450862;-1.514472328828854;;;;;;;;;;;;;;;;;;;;;;
1;RandomForest;1011;B4_BR16_IRR_REP_RECUP00003.asd;B4;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.472876062788965;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.5608994955745716;-1.5519557706911344;-1.5664048305206484;-1.5195602715821426;;;;;;;;;;;;;;;;;;;;;;
1;RandomForest;1012;B4_BR16_IRR_REP_RECUP00004.asd;B4;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4382478788666406;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.5178562553166857;-1.5069138371191382;-1.519818458603006;-1.4779256127084;;;;;;;;;;;;;;;;;;;;;;
1;RandomForest;1013;B4_BR16_IRR_REP_RECUP00005.asd;B4;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4415048232004584;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.5219318516723885;-1.5113250271818064;-1.5247458527338134;-1.482033301330895;;;;;;;;;;;;;;;;;;;;;;
1;RandomForest;1014;B4_BR16_IRR_REP_RECUP00006.asd;B4;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4465292996158092;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.5285726937755606;-1.517722669984863;-1.5307033728213122;-1.4888808592957261;;;;;;;;;;;;;;;;;;;;;;
1;RandomForest;1015;B4_BR16_IRR_REP_RECUP00007.asd;B4;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4540944065419765;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.5358441871356847;-1.5256260088076892;-1.539288906681286;-1.4959171941618832;;;;;;;;;;;;;;;;;;;;;;
1;RandomForest;1016;B4_BR16_NIRR_REP_RECUP00000.asd;B4;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.982;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.3423866070460042;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4408613387279574;-1.424147565878418;-1.4413891487989858;-1.3890409484806732;;;;;;;;;;;;;;;;;;;;;;
1;RandomForest;1017;B4_BR16_NIRR_REP_RECUP00001.asd;B4;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.988;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.343063585178182;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.442689254342559;-1.425240896151716;-1.44339104919496;-1.389970639753407;;;;;;;;;;;;;;;;;;;;;;
1;RandomForest;1018;B4_BR16_NIRR_REP_RECUP00002.asd;B4;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.992;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.3414750312063315;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.442390148855751;-1.425356998520835;-1.443462711712579;-1.3895969606669316;;;;;;;;;;;;;;;;;;;;;;
1;RandomForest;1019;B4_BR16_NIRR_REP_RECUP00003.asd;B4;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.992;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.3388275841788222;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4414853644627892;-1.422961874827914;-1.441344061757522;-1.3871043555744458;;;;;;;;;;;;;;;;;;;;;;
1;RandomForest;1020;B4_BR16_NIRR_REP_RECUP00004.asd;B4;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.996;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.3345172986581446;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4355786963594421;-1.4193200443122027;-1.4372604688176784;-1.3833485344354641;;;;;;;;;;;;;;;;;;;;;;
1;RandomForest;1021;B4_BR16_NIRR_REP_RECUP00005.asd;B4;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.978;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.331419269923091;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4348176171183484;-1.4171016281915292;-1.4355657835587115;-1.3807777478528458;;;;;;;;;;;;;;;;;;;;;;
1;RandomForest;1022;B4_BR16_NIRR_REP_RECUP00006.asd;B4;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.974;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.3291951950076706;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.434669716205626;-1.4163516553666602;-1.435073048477505;-1.3789914754205408;;;;;;;;;;;;;;;;;;;;;;
1;RandomForest;1023;B4_BR16_NIRR_REP_RECUP00007.asd;B4;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.982;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.3267173818778055;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4336832756636873;-1.4149528650711767;-1.434563155581479;-1.3775540897365857;;;;;;;;;;;;;;;;;;;;;;
2;PLS-DA;992;B3_BR16_IRR_REP_RECUP00000.asd;B3;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.34006207939244776;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4456554571648617;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.5212238014114072;-1.5165374885339946;-1.52850616512191;-1.4884837851612913;;;;;;;;;;;;;;;;;;;;;;
2;PLS-DA;993;B3_BR16_IRR_REP_RECUP00001.asd;B3;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.3374721378594663;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4488607361987673;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.52387201846931;-1.519433117054099;-1.5312894779848254;-1.4904543123178413;;;;;;;;;;;;;;;;;;;;;;
2;PLS-DA;994;B3_BR16_IRR_REP_RECUP00002.asd;B3;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.33592217104571787;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4528508503900126;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.5284021415945206;-1.5233629022231687;-1.535742793825823;-1.4950368949227044;;;;;;;;;;;;;;;;;;;;;;
2;PLS-DA;995;B3_BR16_IRR_REP_RECUP00003.asd;B3;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.3434256098951394;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.449407697420708;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.5257171116327106;-1.5204830638067643;-1.5324543001089923;-1.4910448282851971;;;;;;;;;;;;;;;;;;;;;;
2;PLS-DA;996;B3_BR16_IRR_REP_RECUP00004.asd;B3;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.4476273694977051;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4034002419909264;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4935797242554547;-1.4865452980281932;-1.5009027281960818;-1.4523543897185567;;;;;;;;;;;;;;;;;;;;;;
2;PLS-DA;997;B3_BR16_IRR_REP_RECUP00005.asd;B3;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.4497361862777288;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4047696699899699;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4958806384556742;-1.4893514599303639;-1.5043306345794953;-1.4551921637688017;;;;;;;;;;;;;;;;;;;;;;
2;PLS-DA;998;B3_BR16_IRR_REP_RECUP00006.asd;B3;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.4473656499132312;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.410721956083284;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.5019461962117202;-1.494855707120588;-1.5100789941712145;-1.4601998087432573;;;;;;;;;;;;;;;;;;;;;;
2;PLS-DA;999;B3_BR16_IRR_REP_RECUP00007.asd;B3;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.46061316404517627;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4033696808265557;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4962486866715705;-1.4902668500797425;-1.504408243834758;-1.453909167554135;;;;;;;;;;;;;;;;;;;;;;
2;PLS-DA;1000;B3_BR16_NIRR_REP_RECUP00000.asd;B3;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.5306334384807021;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.336515675644077;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4288962628242914;-1.412724939336202;-1.4298507412780086;-1.3803310165170102;;;;;;;;;;;;;;;;;;;;;;
2;PLS-DA;1001;B3_BR16_NIRR_REP_RECUP00001.asd;B3;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.5308911383871998;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.3411995369071075;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4349848963046001;-1.4191392066003545;-1.4353807058048824;-1.3860655550375804;;;;;;;;;;;;;;;;;;;;;;
2;PLS-DA;1002;B3_BR16_NIRR_REP_RECUP00002.asd;B3;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.5411722134766688;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.339332856946942;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4346673702984296;-1.4183198760562659;-1.4353702565676443;-1.384834228061052;;;;;;;;;;;;;;;;;;;;;;
2;PLS-DA;1003;B3_BR16_NIRR_REP_RECUP00003.asd;B3;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.5517539451185199;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.3357671207644237;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4327170255536255;-1.4165987838250074;-1.4332897795420962;-1.382050298848334;;;;;;;;;;;;;;;;;;;;;;
2;PLS-DA;1004;B3_BR16_NIRR_REP_RECUP00004.asd;B3;BR16;NIRRIG;D09M;manha;D09;NIRRIG;IRRIG;0.490108089219969;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.3616598856985602;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4514717362390643;-1.4375603051115209;-1.4528178270618142;-1.4058555438894362;;;;;;;;;;;;;;;;;;;;;;
2;PLS-DA;1005;B3_BR16_NIRR_REP_RECUP00005.asd;B3;BR16;NIRRIG;D09M;manha;D09;NIRRIG;IRRIG;0.495675626605442;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.3618939214895251;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.45263566188125;-1.4380522019271902;-1.4537805094762035;-1.4060823639455438;;;;;;;;;;;;;;;;;;;;;;
2;PLS-DA;1006;B3_BR16_NIRR_REP_RECUP00006.asd;B3;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.5013543265642446;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.3615507472745936;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4533363116667264;-1.438379374322722;-1.4542327106039081;-1.4060429956961575;;;;;;;;;;;;;;;;;;;;;;
2;PLS-DA;1007;B3_BR16_NIRR_REP_RECUP00007.asd;B3;BR16;NIRRIG;D09M;manha;D09;NIRRIG;NIRRIG;0.5063390878267461;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.3624265590295412;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4553815342391627;-1.4397292116859366;-1.4564213241250636;-1.407675316727645;;;;;;;;;;;;;;;;;;;;;;
2;RandomForest;992;B3_BR16_IRR_REP_RECUP00000.asd;B3;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4456554571648617;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.5212238014114072;-1.5165374885339946;-1.52850616512191;-1.4884837851612913;;;;;;;;;;;;;;;;;;;;;;
2;RandomForest;993;B3_BR16_IRR_REP_RECUP00001.asd;B3;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4488607361987673;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.52387201846931;-1.519433117054099;-1.5312894779848254;-1.4904543123178413;;;;;;;;;;;;;;;;;;;;;;
2;RandomForest;994;B3_BR16_IRR_REP_RECUP00002.asd;B3;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4528508503900126;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.5284021415945206;-1.5233629022231687;-1.535742793825823;-1.4950368949227044;;;;;;;;;;;;;;;;;;;;;;
2;RandomForest;995;B3_BR16_IRR_REP_RECUP00003.asd;B3;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.449407697420708;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.5257171116327106;-1.5204830638067643;-1.5324543001089923;-1.4910448282851971;;;;;;;;;;;;;;;;;;;;;;
2;RandomForest;996;B3_BR16_IRR_REP_RECUP00004.asd;B3;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.002;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4034002419909264;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4935797242554547;-1.4865452980281932;-1.5009027281960818;-1.4523543897185567;;;;;;;;;;;;;;;;;;;;;;
2;RandomForest;997;B3_BR16_IRR_REP_RECUP00005.asd;B3;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.002;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4047696699899699;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4958806384556742;-1.4893514599303639;-1.5043306345794953;-1.4551921637688017;;;;;;;;;;;;;;;;;;;;;;
2;RandomForest;998;B3_BR16_IRR_REP_RECUP00006.asd;B3;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.0;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.410721956083284;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.5019461962117202;-1.494855707120588;-1.5100789941712145;-1.4601998087432573;;;;;;;;;;;;;;;;;;;;;;
2;RandomForest;999;B3_BR16_IRR_REP_RECUP00007.asd;B3;BR16;IRRIG;D09M;manha;D09;IRRIG;IRRIG;0.002;True;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4033696808265557;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.4962486866715705;-1.4902668500797425;-1.504408243834758;-1.453909167554135;;;;;;;;;;;;;;;;;;;;;;
